date,BTC,INNBCL,ETH,XRP,BCH,BSV,LTC,EOS,BNB,XTZ,TAGZ5,XLM,LINK,ADA,XMR,LEO,TRX,HT,CRO,STO,DASH,ETC,MIN,HEDG,NEO,ATOM,MIOTA,HEX,ZEC,XEM,MKR,INO,ONT,OKB,DOGE,FTT,BAT,PAX,VET,ELAMA,PLF,DGB,BTG,MWC,CCXX,ZRX,HYN,INB,DCR,TNC,THETA,OMG,DNA,ICX,DOT,WBTC,DAI,YFI,LEND
2015-02-05,217.11,NA,NA,0.014466,NA,NA,1.74,NA,NA,NA,NA,0.004001,NA,NA,0.272273,NA,NA,NA,NA,NA,1.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000142,NA,NA,NA,NA,NA,NA,0.000147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-02-06,222.27,NA,NA,0.015185,NA,NA,1.76,NA,NA,NA,NA,0.003825,NA,NA,0.270772,NA,NA,NA,NA,NA,1.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000144,NA,NA,NA,NA,NA,NA,0.000202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-02-07,227.75,NA,NA,0.014577,NA,NA,1.78,NA,NA,NA,NA,0.003825,NA,NA,0.275702,NA,NA,NA,NA,NA,1.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000145,NA,NA,NA,NA,NA,NA,0.000203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-02-08,223.41,NA,NA,0.014426,NA,NA,1.78,NA,NA,NA,NA,0.003733,NA,NA,0.265034,NA,NA,NA,NA,NA,1.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000141,NA,NA,NA,NA,NA,NA,0.000196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-02-09,220.11,NA,NA,0.013994,NA,NA,1.73,NA,NA,NA,NA,0.003639,NA,NA,0.251738,NA,NA,NA,NA,NA,2.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00014,NA,NA,NA,NA,NA,NA,0.000185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-02-10,219.84,NA,NA,0.013649,NA,NA,1.76,NA,NA,NA,NA,0.003555,NA,NA,0.244719,NA,NA,NA,NA,NA,2.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000141,NA,NA,NA,NA,NA,NA,0.000178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-02-11,219.18,NA,NA,0.013776,NA,NA,1.73,NA,NA,NA,NA,0.003515,NA,NA,0.231497,NA,NA,NA,NA,NA,3.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000138,NA,NA,NA,NA,NA,NA,0.000178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-02-12,221.76,NA,NA,0.014039,NA,NA,1.76,NA,NA,NA,NA,0.003423,NA,NA,0.246741,NA,NA,NA,NA,NA,2.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000142,NA,NA,NA,NA,NA,NA,0.000178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-02-13,235.43,NA,NA,0.014566,NA,NA,1.82,NA,NA,NA,NA,0.003582,NA,NA,0.255641,NA,NA,NA,NA,NA,2.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000143,NA,NA,NA,NA,NA,NA,0.000185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-02-14,257.32,NA,NA,0.014956,NA,NA,1.94,NA,NA,NA,NA,0.003709,NA,NA,0.280322,NA,NA,NA,NA,NA,2.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000151,NA,NA,NA,NA,NA,NA,0.000183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-02-15,234.82,NA,NA,0.013712,NA,NA,1.84,NA,NA,NA,NA,0.003285,NA,NA,0.25138,NA,NA,NA,NA,NA,2.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000141,NA,NA,NA,NA,NA,NA,0.000119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-02-16,233.84,NA,NA,0.01375,NA,NA,1.8,NA,NA,NA,NA,0.003301,NA,NA,0.251039,NA,NA,NA,NA,NA,2.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000144,NA,NA,NA,NA,NA,NA,0.000139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-02-17,243.61,NA,NA,0.014031,NA,NA,1.85,NA,NA,NA,NA,0.003359,NA,NA,0.253231,NA,NA,NA,NA,NA,2.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000146,NA,NA,NA,NA,NA,NA,0.000119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-02-18,236.33,NA,NA,0.013791,NA,NA,1.83,NA,NA,NA,NA,0.00316,NA,NA,0.248507,NA,NA,NA,NA,NA,2.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000143,NA,NA,NA,NA,NA,NA,0.000112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-02-19,240.28,NA,NA,0.013758,NA,NA,1.85,NA,NA,NA,NA,0.003222,NA,NA,0.282791,NA,NA,NA,NA,NA,2.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000146,NA,NA,NA,NA,NA,NA,0.000109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-02-20,243.78,NA,NA,0.013481,NA,NA,1.85,NA,NA,NA,NA,0.003222,NA,NA,0.305673,NA,NA,NA,NA,NA,2.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000144,NA,NA,NA,NA,NA,NA,0.000105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-02-21,244.53,NA,NA,0.013286,NA,NA,1.85,NA,NA,NA,NA,0.003198,NA,NA,0.302557,NA,NA,NA,NA,NA,2.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000145,NA,NA,NA,NA,NA,NA,0.000111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-02-22,235.98,NA,NA,0.01313,NA,NA,1.8,NA,NA,NA,NA,0.002822,NA,NA,0.313139,NA,NA,NA,NA,NA,2.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000141,NA,NA,NA,NA,NA,NA,0.000148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-02-23,238.89,NA,NA,0.013334,NA,NA,1.82,NA,NA,NA,NA,0.003108,NA,NA,0.337887,NA,NA,NA,NA,NA,2.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000142,NA,NA,NA,NA,NA,NA,0.000165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-02-24,238.74,NA,NA,0.013396,NA,NA,1.83,NA,NA,NA,NA,0.003122,NA,NA,0.340267,NA,NA,NA,NA,NA,2.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00014,NA,NA,NA,NA,NA,NA,0.000139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-02-25,237.47,NA,NA,0.013401,NA,NA,1.8,NA,NA,NA,NA,0.003165,NA,NA,0.365243,NA,NA,NA,NA,NA,2.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000142,NA,NA,NA,NA,NA,NA,0.000136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-02-26,236.43,NA,NA,0.013299,NA,NA,1.81,NA,NA,NA,NA,0.003117,NA,NA,0.357721,NA,NA,NA,NA,NA,2.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000143,NA,NA,NA,NA,NA,NA,0.000139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-02-27,253.83,NA,NA,0.01336,NA,NA,1.85,NA,NA,NA,NA,0.003159,NA,NA,0.381008,NA,NA,NA,NA,NA,3.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000146,NA,NA,NA,NA,NA,NA,0.000145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-02-28,254.26,NA,NA,0.012998,NA,NA,1.84,NA,NA,NA,NA,0.003049,NA,NA,0.427227,NA,NA,NA,NA,NA,3.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000145,NA,NA,NA,NA,NA,NA,0.000133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-01,260.2,NA,NA,0.012239,NA,NA,1.89,NA,NA,NA,NA,0.002781,NA,NA,0.426028,NA,NA,NA,NA,NA,3.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000146,NA,NA,NA,NA,NA,NA,0.000126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-02,275.67,NA,NA,0.012192,NA,NA,1.94,NA,NA,NA,NA,0.003003,NA,NA,0.428434,NA,NA,NA,NA,NA,3.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000149,NA,NA,NA,NA,NA,NA,0.000134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-03,281.7,NA,NA,0.010593,NA,NA,1.96,NA,NA,NA,NA,0.002863,NA,NA,0.415078,NA,NA,NA,NA,NA,3.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000144,NA,NA,NA,NA,NA,NA,0.000135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-04,273.09,NA,NA,0.010032,NA,NA,1.93,NA,NA,NA,NA,0.002888,NA,NA,0.413151,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000143,NA,NA,NA,NA,NA,NA,0.000137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-05,276.18,NA,NA,0.011544,NA,NA,1.92,NA,NA,NA,NA,0.002992,NA,NA,0.469626,NA,NA,NA,NA,NA,3.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000141,NA,NA,NA,NA,NA,NA,0.000135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-06,272.72,NA,NA,0.010856,NA,NA,1.9,NA,NA,NA,NA,0.002952,NA,NA,0.486039,NA,NA,NA,NA,NA,3.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000142,NA,NA,NA,NA,NA,NA,0.000143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-07,276.26,NA,NA,0.010535,NA,NA,1.91,NA,NA,NA,NA,0.002947,NA,NA,0.457321,NA,NA,NA,NA,NA,3.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000141,NA,NA,NA,NA,NA,NA,0.00014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-08,274.35,NA,NA,0.009961,NA,NA,1.89,NA,NA,NA,NA,0.002958,NA,NA,0.484062,NA,NA,NA,NA,NA,3.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00014,NA,NA,NA,NA,NA,NA,0.000157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-09,289.61,NA,NA,0.010643,NA,NA,1.94,NA,NA,NA,NA,0.002912,NA,NA,0.63489,NA,NA,NA,NA,NA,3.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000144,NA,NA,NA,NA,NA,NA,0.00018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-10,291.76,NA,NA,0.010086,NA,NA,2.01,NA,NA,NA,NA,0.002935,NA,NA,0.791843,NA,NA,NA,NA,NA,3.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000139,NA,NA,NA,NA,NA,NA,0.000185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-11,296.38,NA,NA,0.010229,NA,NA,2.03,NA,NA,NA,NA,0.00293,NA,NA,0.715782,NA,NA,NA,NA,NA,3.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000145,NA,NA,NA,NA,NA,NA,0.000199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-12,294.35,NA,NA,0.010359,NA,NA,2.04,NA,NA,NA,NA,0.0031,NA,NA,0.684608,NA,NA,NA,NA,NA,3.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000143,NA,NA,NA,NA,NA,NA,0.000176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-13,285.34,NA,NA,0.010511,NA,NA,2.01,NA,NA,NA,NA,0.002969,NA,NA,0.644822,NA,NA,NA,NA,NA,2.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000141,NA,NA,NA,NA,NA,NA,0.000197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-14,281.89,NA,NA,0.011088,NA,NA,2,NA,NA,NA,NA,0.002968,NA,NA,0.676167,NA,NA,NA,NA,NA,2.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000144,NA,NA,NA,NA,NA,NA,0.000207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15,286.39,NA,NA,0.010817,NA,NA,2.02,NA,NA,NA,NA,0.003002,NA,NA,0.69425,NA,NA,NA,NA,NA,3.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000143,NA,NA,NA,NA,NA,NA,0.000205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16,290.59,NA,NA,0.010968,NA,NA,2.03,NA,NA,NA,NA,0.003144,NA,NA,0.805943,NA,NA,NA,NA,NA,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000145,NA,NA,NA,NA,NA,NA,0.000196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-17,285.51,NA,NA,0.010929,NA,NA,1.98,NA,NA,NA,NA,0.003,NA,NA,0.752221,NA,NA,NA,NA,NA,3.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000144,NA,NA,NA,NA,NA,NA,0.000197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-18,256.3,NA,NA,0.010575,NA,NA,1.74,NA,NA,NA,NA,0.002666,NA,NA,0.638029,NA,NA,NA,NA,NA,3.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000133,NA,NA,NA,NA,NA,NA,0.000169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-19,260.93,NA,NA,0.01048,NA,NA,1.76,NA,NA,NA,NA,0.002817,NA,NA,0.677382,NA,NA,NA,NA,NA,3.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000133,NA,NA,NA,NA,NA,NA,0.00017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-20,261.75,NA,NA,0.010446,NA,NA,1.77,NA,NA,NA,NA,0.002796,NA,NA,0.633158,NA,NA,NA,NA,NA,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000133,NA,NA,NA,NA,NA,NA,0.000176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-21,260.02,NA,NA,0.010182,NA,NA,1.75,NA,NA,NA,NA,0.002991,NA,NA,0.743222,NA,NA,NA,NA,NA,4.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000131,NA,NA,NA,NA,NA,NA,0.000167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-22,267.96,NA,NA,0.010196,NA,NA,1.8,NA,NA,NA,NA,0.003193,NA,NA,0.777347,NA,NA,NA,NA,NA,4.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000132,NA,NA,NA,NA,NA,NA,0.000172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-23,266.74,NA,NA,0.010309,NA,NA,1.78,NA,NA,NA,NA,0.003193,NA,NA,0.766353,NA,NA,NA,NA,NA,4.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000137,NA,NA,NA,NA,NA,NA,0.000168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-24,245.6,NA,NA,0.009757,NA,NA,1.65,NA,NA,NA,NA,0.002943,NA,NA,0.711852,NA,NA,NA,NA,NA,5.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000129,NA,NA,NA,NA,NA,NA,0.000149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-25,246.2,NA,NA,0.009115,NA,NA,1.67,NA,NA,NA,NA,0.002934,NA,NA,0.767497,NA,NA,NA,NA,NA,5.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000131,NA,NA,NA,NA,NA,NA,0.000139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-26,248.53,NA,NA,0.008764,NA,NA,1.7,NA,NA,NA,NA,0.00294,NA,NA,0.746328,NA,NA,NA,NA,NA,4.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000132,NA,NA,NA,NA,NA,NA,0.000156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-27,247.03,NA,NA,0.008895,NA,NA,1.69,NA,NA,NA,NA,0.003078,NA,NA,0.777714,NA,NA,NA,NA,NA,4.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000129,NA,NA,NA,NA,NA,NA,0.000147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-28,252.8,NA,NA,0.008851,NA,NA,1.7,NA,NA,NA,NA,0.002958,NA,NA,0.795417,NA,NA,NA,NA,NA,5.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000131,NA,NA,NA,NA,NA,NA,0.000151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-29,242.71,NA,NA,0.008498,NA,NA,1.66,NA,NA,NA,NA,0.003046,NA,NA,0.712153,NA,NA,NA,NA,NA,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000127,NA,NA,NA,NA,NA,NA,0.000144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-30,247.53,NA,NA,0.008453,NA,NA,1.67,NA,NA,NA,NA,0.002735,NA,NA,0.853188,NA,NA,NA,NA,NA,4.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000128,NA,NA,NA,NA,NA,NA,0.000146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-31,244.22,NA,NA,0.007772,NA,NA,1.65,NA,NA,NA,NA,0.002816,NA,NA,0.907059,NA,NA,NA,NA,NA,4.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000126,NA,NA,NA,NA,NA,NA,0.000138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-01,247.27,NA,NA,0.007668,NA,NA,1.66,NA,NA,NA,NA,0.002803,NA,NA,1.01,NA,NA,NA,NA,NA,3.83,NA,NA,NA,NA,NA,NA,NA,NA,0.000242,NA,NA,NA,NA,0.000128,NA,NA,NA,NA,NA,NA,0.000132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-02,253.01,NA,NA,0.007906,NA,NA,1.68,NA,NA,NA,NA,0.002664,NA,NA,0.96926,NA,NA,NA,NA,NA,4.54,NA,NA,NA,NA,NA,NA,NA,NA,0.000314,NA,NA,NA,NA,0.000129,NA,NA,NA,NA,NA,NA,0.000139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-03,254.32,NA,NA,0.00872,NA,NA,1.7,NA,NA,NA,NA,0.002768,NA,NA,0.952245,NA,NA,NA,NA,NA,4.36,NA,NA,NA,NA,NA,NA,NA,NA,0.00031,NA,NA,NA,NA,0.000129,NA,NA,NA,NA,NA,NA,0.00015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04,253.7,NA,NA,0.008844,NA,NA,1.69,NA,NA,NA,NA,0.00269,NA,NA,0.85929,NA,NA,NA,NA,NA,4.13,NA,NA,NA,NA,NA,NA,NA,NA,0.000277,NA,NA,NA,NA,0.000128,NA,NA,NA,NA,NA,NA,0.000148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-05,260.6,NA,NA,0.008739,NA,NA,1.7,NA,NA,NA,NA,0.002666,NA,NA,0.883731,NA,NA,NA,NA,NA,4.17,NA,NA,NA,NA,NA,NA,NA,NA,0.000232,NA,NA,NA,NA,0.000127,NA,NA,NA,NA,NA,NA,0.000144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-06,255.49,NA,NA,0.008786,NA,NA,1.69,NA,NA,NA,NA,0.002589,NA,NA,0.789463,NA,NA,NA,NA,NA,4.09,NA,NA,NA,NA,NA,NA,NA,NA,0.000289,NA,NA,NA,NA,0.000124,NA,NA,NA,NA,NA,NA,0.000133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-07,253.18,NA,NA,0.009071,NA,NA,1.67,NA,NA,NA,NA,0.00269,NA,NA,0.833302,NA,NA,NA,NA,NA,3.78,NA,NA,NA,NA,NA,NA,NA,NA,0.000241,NA,NA,NA,NA,0.000122,NA,NA,NA,NA,NA,NA,0.000134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-08,245.02,NA,NA,0.009198,NA,NA,1.63,NA,NA,NA,NA,0.002709,NA,NA,0.755192,NA,NA,NA,NA,NA,3.68,NA,NA,NA,NA,NA,NA,NA,NA,0.000228,NA,NA,NA,NA,0.000117,NA,NA,NA,NA,NA,NA,0.000122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-09,243.68,NA,NA,0.00878,NA,NA,1.59,NA,NA,NA,NA,0.002649,NA,NA,0.758207,NA,NA,NA,NA,NA,3.42,NA,NA,NA,NA,NA,NA,NA,NA,0.000224,NA,NA,NA,NA,0.000117,NA,NA,NA,NA,NA,NA,0.000114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-10,236.07,NA,NA,0.008512,NA,NA,1.53,NA,NA,NA,NA,0.002637,NA,NA,0.800381,NA,NA,NA,NA,NA,3.23,NA,NA,NA,NA,NA,NA,NA,NA,0.000175,NA,NA,NA,NA,0.000113,NA,NA,NA,NA,NA,NA,0.00011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-11,236.55,NA,NA,0.0083,NA,NA,1.46,NA,NA,NA,NA,0.00277,NA,NA,0.827207,NA,NA,NA,NA,NA,3.33,NA,NA,NA,NA,NA,NA,NA,NA,0.000163,NA,NA,NA,NA,0.000114,NA,NA,NA,NA,NA,NA,0.000107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-12,236.15,NA,NA,0.00861,NA,NA,1.46,NA,NA,NA,NA,0.002796,NA,NA,0.800135,NA,NA,NA,NA,NA,3.3,NA,NA,NA,NA,NA,NA,NA,NA,0.000146,NA,NA,NA,NA,0.000114,NA,NA,NA,NA,NA,NA,0.000104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-13,224.59,NA,NA,0.008194,NA,NA,1.38,NA,NA,NA,NA,0.002732,NA,NA,0.691741,NA,NA,NA,NA,NA,3.21,NA,NA,NA,NA,NA,NA,NA,NA,0.000139,NA,NA,NA,NA,0.000106,NA,NA,NA,NA,NA,NA,0.00012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-14,219.16,NA,NA,0.008159,NA,NA,1.38,NA,NA,NA,NA,0.002656,NA,NA,0.656934,NA,NA,NA,NA,NA,3.1,NA,NA,NA,NA,NA,NA,NA,NA,0.000153,NA,NA,NA,NA,0.000103,NA,NA,NA,NA,NA,NA,0.000115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
